"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-01","2021","01","01","","8.6","","1.5","","5.1","","12.9","","0.0","","","","","","42.7","","0","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-02","2021","01","02","","9.5","","4.1","","6.8","","11.2","","0.0","","","","","","64.6","","","","12","","41",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-03","2021","01","03","","7.0","","1.1","","4.0","","14.0","","0.0","","","","","","11.6","","","","11","","35",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-04","2021","01","04","","3.4","","0.8","","2.1","","15.9","","0.0","","","","","","24.0","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-05","2021","01","05","","4.7","","-0.4","","2.1","","15.9","","0.0","","","","","","33.3","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-06","2021","01","06","","7.0","","3.2","","5.1","","12.9","","0.0","","","","","","21.2","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-07","2021","01","07","","5.0","","-0.8","","2.1","","15.9","","0.0","","","","","","0.1","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-08","2021","01","08","","3.4","","0.2","","1.8","","16.2","","0.0","","","","","","8.9","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-09","2021","01","09","","3.3","","-0.9","","1.2","","16.8","","0.0","","","","","","3.7","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-10","2021","01","10","","3.4","","0.3","","1.9","","16.1","","0.0","","","","","","12.3","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-11","2021","01","11","","7.9","","2.4","","5.1","","12.9","","0.0","","","","","","31.2","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-12","2021","01","12","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-13","2021","01","13","","9.1","","-0.5","","4.3","","13.7","","0.0","","","","","","21.4","","","","13","","52",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-14","2021","01","14","","6.4","","-1.1","","2.6","","15.4","","0.0","","","","","","0.3","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-15","2021","01","15","","6.8","","2.8","","4.8","","13.2","","0.0","","","","","","4.1","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-16","2021","01","16","","6.7","","1.8","","4.3","","13.7","","0.0","","","","","","2.1","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-17","2021","01","17","","6.7","","4.4","","5.5","","12.5","","0.0","","","","","","5.6","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-18","2021","01","18","","6.7","","-1.0","","2.8","","15.2","","0.0","","","","","","0.1","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-19","2021","01","19","","7.1","","-1.1","","3.0","","15.0","","0.0","","","","","","0.0","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-20","2021","01","20","","7.0","","1.0","","4.0","","14.0","","0.0","","","","","","0.0","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-21","2021","01","21","","7.6","","0.2","","3.9","","14.1","","0.0","","","","","","0.0","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-22","2021","01","22","","6.5","","-3.0","","1.7","","16.3","","0.0","","","","","","0.0","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-23","2021","01","23","","4.9","","-4.9","","0.0","","18.0","","0.0","","","","","","0.0","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-24","2021","01","24","","0.5","","-1.6","","-0.6","","18.6","","0.0","","","","","","3.6","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-25","2021","01","25","","4.5","","-0.2","","2.2","","15.8","","0.0","","","","","","1.9","","5","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-26","2021","01","26","","3.1","","-0.2","","1.5","","16.5","","0.0","","","","","","1.7","","1","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-27","2021","01","27","","2.5","","-0.2","","1.2","","16.8","","0.0","","","","","","1.6","","3","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-28","2021","01","28","","3.7","","-0.5","","1.6","","16.4","","0.0","","","","","","0.0","","5","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-29","2021","01","29","","6.9","","-0.2","","3.3","","14.7","","0.0","","","","","","0.1","","4","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-30","2021","01","30","","2.9","","1.0","","2.0","","16.0","","0.0","","","","","","7.6","","3","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-01-31","2021","01","31","","3.3","","1.5","","2.4","","15.6","","0.0","","","","","","23.4","","1","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-01","2021","02","01","","3.6","","1.8","","2.7","","15.3","","0.0","","","","","","26.8","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-02","2021","02","02","","5.1","","0.6","","2.8","","15.2","","0.0","","","","","","12.1","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-03","2021","02","03","","6.9","","-1.8","","2.5","","15.5","","0.0","","","","","","0.2","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-04","2021","02","04","","4.6","","0.1","","2.3","","15.7","","0.0","","","","","","3.4","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-05","2021","02","05","","8.0","","0.0","","4.0","","14.0","","0.0","","","","","","1.1","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-06","2021","02","06","","6.5","","3.2","","4.9","","13.1","","0.0","","","","","","2.3","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-07","2021","02","07","","6.9","","-1.4","","2.7","","15.3","","0.0","","","","","","0.0","","","","","","",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-08","2021","02","08","","2.9","","-3.2","","-0.1","","18.1","","0.0","","","","","","0.0","","","","36","","32",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-09","2021","02","09","","2.2","","-4.5","","-1.2","","19.2","","0.0","","","","","","0.0","","","","2","","33",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-10","2021","02","10","","-1.5","","-4.2","","-2.8","","20.8","","0.0","","","","","","0.0","","","","34","","45",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-11","2021","02","11","","-2.9","","-7.9","","-5.4","","23.4","","0.0","","","","","","0.0","","","","29","","64",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-12","2021","02","12","","-1.3","","-7.6","","-4.5","","22.5","","0.0","","","","","","0.0","","","","34","","62",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-13","2021","02","13","","1.8","","-2.8","","-0.5","","18.5","","0.0","","","","","","0.0","","","","33","","52",""
"-123.16","49.78","SQUAMISH AIRPORT","10476F0","2021-02-14","2021","02","14","","2.1","","-3.2","","-0.6","","18.6","","0.0","","","","","","0.7","","","","","","",""
