"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-01","2022","01","01","†","-10.0","","-22.0","","-16.0","","34.0","","0.0","","0.0","","1.0","","1.0","","133","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-02","2022","01","02","†","-12.0","","-19.0","","-15.5","","33.5","","0.0","","0.0","","4.0","","4.0","","130","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-03","2022","01","03","†","-9.5","","-15.0","","-12.3","","30.3","","0.0","","0.0","","4.0","","4.0","","131","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-04","2022","01","04","†","-12.0","","-15.0","","-13.5","","31.5","","0.0","","0.0","","10.0","","10.0","","138","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-05","2022","01","05","†","-14.5","","-16.0","","-15.3","","33.3","","0.0","","0.0","","1.0","","1.0","","142","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-06","2022","01","06","†","-6.5","","-17.0","","-11.8","","29.8","","0.0","","0.0","","5.0","","5.0","","146","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-07","2022","01","07","†","-13.5","","-9.0","","-11.3","","29.3","","0.0","","0.0","","5.0","","5.0","","147","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-08","2022","01","08","†","-7.0","","-19.0","","-13.0","","31.0","","0.0","","0.0","","3.0","","3.0","","147","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-09","2022","01","09","†","-4.0","","-13.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","152","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-10","2022","01","10","†","-3.0","","-8.0","","-5.5","","23.5","","0.0","","0.0","","0.0","T","0.0","T","151","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-11","2022","01","11","†","","M","-7.5","","","M","","M","","M","","","","","","","149","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-12","2022","01","12","†","0.5","","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-13","2022","01","13","†","-1.0","","-3.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","164","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-14","2022","01","14","†","-1.5","","-4.0","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","164","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-15","2022","01","15","†","-4.5","","-4.5","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","162","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-16","2022","01","16","†","1.5","","-7.0","","-2.8","","20.8","","0.0","","0.0","","2.0","","2.0","","162","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-17","2022","01","17","†","-1.0","","-2.5","","-1.8","","19.8","","0.0","","0.0","","2.0","","2.0","","162","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-18","2022","01","18","†","-8.0","","-9.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","163","","","","",""
"-119.92","50.90","SUN PEAKS UPPER","116QK0M","2022-01-19","2022","01","19","†","-2.5","","-12.0","","-7.3","","25.3","","0.0","","0.0","","8.0","","8.0","","161","","","","",""
