"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-01","2022","01","01","","-16.8","","-23.8","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-02","2022","01","02","","-18.2","","-34.0","","","","","","","","0.0","","0.0","","0.0","","36","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-03","2022","01","03","","-12.0","","-36.5","","","","","","","","0.0","","5.0","","5.0","","36","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-04","2022","01","04","","-12.0","","-15.0","","","","","","","","0.0","","","M","","M","40","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-05","2022","01","05","","-14.0","","-16.0","","","","","","","","0.0","","","M","","M","38","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-06","2022","01","06","","-18.0","","-22.5","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-07","2022","01","07","","-18.9","","-25.8","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-08","2022","01","08","","-5.5","","-37.0","","","","","","","","0.0","","","M","","M","35","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-09","2022","01","09","","-3.0","","-16.8","","","","","","","","0.0","","","M","","M","35","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-10","2022","01","10","","-25.5","","-29.0","","","","","","","","0.0","","0.0","","0.0","","35","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-11","2022","01","11","","-13.0","","-39.5","","","","","","","","0.0","","","M","","M","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-12","2022","01","12","","-13.0","","-25.0","","","","","","","","0.0","","0.0","T","0.0","T","37","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-13","2022","01","13","","-15.5","","-37.5","","","","","","","","0.0","","","M","","M","39","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-14","2022","01","14","","-25.0","","-38.0","","","","","","","","0.0","","0.0","","0.0","","40","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-15","2022","01","15","","-20.5","","-42.9","","","","","","","","0.0","","0.0","","0.0","","40","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-16","2022","01","16","","-10.5","","-26.9","","","","","","","","0.0","","0.0","","0.0","","40","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-17","2022","01","17","","-10.5","","-16.7","","","","","","","","0.0","","0.0","T","0.0","T","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-18","2022","01","18","","-16.5","","-28.0","","","","","","","","0.0","","3.0","","3.0","","42","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-19","2022","01","19","","-14.5","","-26.5","","","","","","","","0.0","","","M","","M","44","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-20","2022","01","20","","-24.5","","-34.0","","","","","","","","0.0","","0.0","","0.0","","49","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-21","2022","01","21","","-12.0","","-38.5","","","","","","","","0.0","","0.0","T","0.0","T","48","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-22","2022","01","22","","-11.5","","-16.0","","","","","","","","0.0","","","M","","M","46","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-23","2022","01","23","","-21.5","","-29.0","","","","","","","","0.0","","0.0","","0.0","","55","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-24","2022","01","24","","-13.2","","-32.0","","","","","","","","0.0","","1.0","","1.0","","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-25","2022","01","25","","-22.4","","-36.1","","","","","","","","0.0","","","M","","M","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-26","2022","01","26","","-9.0","","-44.0","","","","","","","","0.0","","","M","","M","53","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-27","2022","01","27","","-8.0","","-19.5","","","","","","","","0.0","","","M","","M","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-28","2022","01","28","","-19.0","","-41.0","","","","","","","","0.0","","0.0","","0.0","","60","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-29","2022","01","29","","-13.0","","-29.0","","","","","","","","0.0","","1.0","","1.0","","60","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-30","2022","01","30","","-14.0","","-28.0","","","","","","","","0.0","","0.0","T","0.0","T","59","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-01-31","2022","01","31","","-9.0","","-32.5","","","","","","","","0.0","","0.0","","0.0","","59","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-01","2022","02","01","","2.0","","-19.0","","","","","","","","0.0","","0.0","T","0.0","T","56","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-02","2022","02","02","","-4.0","","-10.5","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-03","2022","02","03","","-17.5","","-28.5","","","","","","","","0.0","","0.0","","0.0","","42","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-04","2022","02","04","","-17.0","","-40.0","","","","","","","","0.0","","0.0","","0.0","","42","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-05","2022","02","05","","-14.5","","-39.5","","","","","","","","0.0","","","M","","M","42","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-06","2022","02","06","","-10.0","","-27.5","","","","","","","","0.0","","4.0","","4.0","","42","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-07","2022","02","07","","-7.0","","-13.0","","","","","","","","0.0","","2.0","","2.0","","47","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-08","2022","02","08","","-3.8","","-9.9","","","","","","","","0.0","","","M","","M","47","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-09","2022","02","09","","-1.1","","-15.0","","","","","","","","0.0","","","M","","M","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-10","2022","02","10","","-3.0","","-12.6","","","","","","","","0.0","","","M","","M","47","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-11","2022","02","11","","-2.5","","-22.5","","","","","","","","0.0","","","M","","M","49","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-12","2022","02","12","","-22.0","","-27.0","","","","","","","","0.0","","0.0","","0.0","","60","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-13","2022","02","13","","-16.0","","-41.5","","","","","","","","0.0","","0.0","","0.0","","60","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-14","2022","02","14","","-14.5","","-40.5","","","","","","","","0.0","","0.5","","0.5","","60","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-15","2022","02","15","","-11.9","","-36.1","","","","","","","","0.0","","","M","","M","60","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-16","2022","02","16","","0.0","","-27.0","","","","","","","","0.0","","","M","","M","62","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-17","2022","02","17","","-10.6","","-14.5","","","","","","","","0.0","","0.0","T","0.0","T","63","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-18","2022","02","18","","-15.9","","-31.1","","","","","","","","0.0","","2.0","","2.0","","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-19","2022","02","19","","-15.0","","-24.5","","","","","","","","0.0","","","M","","M","64","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-20","2022","02","20","","-6.0","","-28.0","","","","","","","","0.0","","","M","","M","66","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-21","2022","02","21","","-19.0","","-27.0","","","","","","","","0.0","","","M","","M","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-22","2022","02","22","","-17.0","","-21.0","","","","","","","","0.0","","14.0","","14.0","","73","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-23","2022","02","23","","-15.0","","-20.5","","","","","","","","0.0","","","M","","M","","M","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-24","2022","02","24","","-14.0","","-41.5","","","","","","","","0.0","","0.0","","0.0","","73","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-25","2022","02","25","","-10.0","","-37.0","","","","","","","","0.0","","0.0","","0.0","","73","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-26","2022","02","26","","-4.5","","-28.0","","","","","","","","0.0","","","M","","M","73","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-27","2022","02","27","","-13.0","","-17.5","","","","","","","","0.0","","0.0","T","0.0","T","85","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-02-28","2022","02","28","","-10.5","","-37.0","","","","","","","","0.0","","0.0","T","0.0","T","85","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-03-01","2022","03","01","","-7.0","","-23.0","","","","","","","","0.0","","1.0","","1.0","","85","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-03-02","2022","03","02","","-9.5","","-27.0","","","","","","","","0.0","","3.0","","3.0","","84","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-03-03","2022","03","03","","-15.0","","-36.0","","","","","","","","0.0","","0.0","","0.0","","86","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-03-04","2022","03","04","","-7.5","","-23.5","","","","","","","","0.0","","0.0","","0.0","","85","","","","",""
"-78.28","48.80","LAC BERRY","709CEE9","2022-03-05","2022","03","05","","-3.5","","-31.5","","","","","","","","0.0","","7.0","","7.0","","85","","","","",""
