"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-106.58","51.13","ELBOW CS","4022359","2009-01-01","2009","01","01","","-14.9","","-26.8","","-20.9","","38.9","","0.0","","","M","","M","0.2","","12","","30","","50",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-02","2009","01","02","","-15.7","","-23.2","","-19.5","","37.5","","0.0","","","M","","M","2.1","","12","","11","","44",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-03","2009","01","03","","-19.7","","-38.0","","-28.9","","46.9","","0.0","","","M","","M","0.4","","20","","31","","46",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-04","2009","01","04","","-28.0","","-38.7","","-33.4","","51.4","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-05","2009","01","05","","-12.1","","-30.1","","-21.1","","39.1","","0.0","","","M","","M","0.0","","19","","11","","33",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-06","2009","01","06","","-15.3","","-21.6","","-18.5","","36.5","","0.0","","","M","","M","0.0","","19","","29","","33",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-07","2009","01","07","","-17.0","","-21.7","","-19.4","","37.4","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-08","2009","01","08","","-13.7","","-18.6","","-16.2","","34.2","","0.0","","0.0","","","M","4.5","","18","","8","","48",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-09","2009","01","09","","-14.8","","-22.3","","-18.6","","36.6","","0.0","","","M","","M","0.4","","14","","29","","39",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-10","2009","01","10","","-2.4","","-21.4","","-11.9","","29.9","","0.0","","","M","","M","0.0","","14","","29","","37",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-11","2009","01","11","","-4.0","","-17.2","","-10.6","","28.6","","0.0","","0.0","","","M","1.8","","14","","1","","65",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-12","2009","01","12","","-17.1","","-20.1","","-18.6","","36.6","","0.0","","","M","","M","1.1","","32","","1","","48",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-13","2009","01","13","","-15.9","","-27.2","","-21.6","","39.6","","0.0","","","M","","M","1.5","","28","","12","","46",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-14","2009","01","14","","-23.9","","-35.3","","-29.6","","47.6","","0.0","","","M","","M","0.0","","27","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-15","2009","01","15","","-9.3","","-34.5","","-21.9","","39.9","","0.0","","","M","","M","0.9","","27","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-16","2009","01","16","","1.2","","-13.3","","-6.1","","24.1","","0.0","","","M","","M","0.0","","27","","30","","54",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-17","2009","01","17","","-0.5","","-7.2","","-3.9","","21.9","","0.0","","","M","","M","0.0","","25","","29","","41",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-18","2009","01","18","","3.2","","-2.7","","0.3","","17.7","","0.0","","","M","","M","0.0","","25","","28","","43",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-19","2009","01","19","","-0.1","","-8.6","","-4.4","","22.4","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-20","2009","01","20","","-1.9","","-11.4","","-6.7","","24.7","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-21","2009","01","21","","-4.9","","-17.0","","-11.0","","29.0","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-22","2009","01","22","","-8.9","","-21.6","","-15.3","","33.3","","0.0","","","M","","M","0.2","","24","","33","","69",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-23","2009","01","23","","-21.6","","-29.0","","-25.3","","43.3","","0.0","","","M","","M","0.0","","37","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-24","2009","01","24","","-22.2","","-31.8","","-27.0","","45.0","","0.0","","","M","","M","0.0","","37","","28","","35",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-25","2009","01","25","","-22.9","","-31.8","","-27.4","","45.4","","0.0","","","M","","M","0.0","","37","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-26","2009","01","26","","-21.0","","-33.6","","-27.3","","45.3","","0.0","","","M","","M","0.0","","37","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-27","2009","01","27","","-4.0","","-31.3","","-17.7","","35.7","","0.0","","","M","","M","0.2","","36","","27","","37",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-28","2009","01","28","","-3.3","","-13.9","","-8.6","","26.6","","0.0","","","M","","M","0.9","","37","","31","","43",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-29","2009","01","29","","-1.5","","-18.2","","-9.9","","27.9","","0.0","","","M","","M","0.0","","36","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-30","2009","01","30","","4.6","","-3.0","","0.8","","17.2","","0.0","","","M","","M","0.0","","37","","26","","48",""
"-106.58","51.13","ELBOW CS","4022359","2009-01-31","2009","01","31","","5.1","","-8.2","","-1.6","","19.6","","0.0","","","M","","M","0.0","","36","","27","","80",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-01","2009","02","01","","-5.7","","-22.8","","-14.3","","32.3","","0.0","","","M","","M","0.2","","36","","29","","56",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-02","2009","02","02","","-16.9","","-27.3","","-22.1","","40.1","","0.0","","","M","","M","0.0","","36","","11","","37",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-03","2009","02","03","","-11.4","","-22.9","","-17.2","","35.2","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-04","2009","02","04","","4.1","","-13.6","","-4.8","","22.8","","0.0","","","M","","M","0.0","","35","","26","","37",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-05","2009","02","05","","3.8","","-11.1","","-3.7","","21.7","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-06","2009","02","06","","-3.3","","-9.9","","-6.6","","24.6","","0.0","","","M","","M","0.0","","35","","3","","39",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-07","2009","02","07","","-0.9","","-14.2","","-7.6","","25.6","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-08","2009","02","08","","-0.1","","-11.7","","-5.9","","23.9","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-09","2009","02","09","","-7.3","","-13.0","","-10.2","","28.2","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-10","2009","02","10","","-3.2","","-7.7","","-5.5","","23.5","","0.0","","","M","","M","0.0","","35","","32","","44",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-11","2009","02","11","","-6.6","","-15.6","","-11.1","","29.1","","0.0","","","M","","M","0.0","","35","","29","","43",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-12","2009","02","12","","-12.8","","-22.9","","-17.9","","35.9","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-13","2009","02","13","","-15.4","","-26.2","","-20.8","","38.8","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-14","2009","02","14","","-15.4","","-28.9","","-22.2","","40.2","","0.0","","","M","","M","0.2","","35","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-15","2009","02","15","","-15.6","","-29.4","","-22.5","","40.5","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-16","2009","02","16","","-11.7","","-19.2","","-15.5","","33.5","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-17","2009","02","17","","-12.2","","-26.0","","-19.1","","37.1","","0.0","","","M","","M","0.4","","36","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-18","2009","02","18","","-12.7","","-27.4","","-20.1","","38.1","","0.0","","","M","","M","0.0","","36","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-19","2009","02","19","","-7.3","","-21.5","","-14.4","","32.4","","0.0","","","M","","M","0.2","","35","","32","","39",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-20","2009","02","20","","-8.7","","-17.7","","-13.2","","31.2","","0.0","","","M","","M","0.2","","35","","33","","44",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-21","2009","02","21","","-8.4","","-19.2","","-13.8","","31.8","","0.0","","","M","","M","0.0","","36","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-22","2009","02","22","","-9.0","","-15.3","","-12.2","","30.2","","0.0","","","M","","M","0.0","","36","","11","","44",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-23","2009","02","23","","-10.2","","-16.4","","-13.3","","31.3","","0.0","","","M","","M","0.0","","36","","32","","39",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-24","2009","02","24","","-10.9","","-23.0","","-17.0","","35.0","","0.0","","0.0","","","M","5.2","","36","","5","","37",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-25","2009","02","25","","-20.7","","-24.0","","-22.4","","40.4","","0.0","","","M","","M","2.0","","40","","4","","32",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-26","2009","02","26","","-21.6","","-31.1","","-26.4","","44.4","","0.0","","","M","","M","0.2","","39","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-27","2009","02","27","","-15.6","","-32.1","","-23.9","","41.9","","0.0","","","M","","M","0.0","","39","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-02-28","2009","02","28","","-17.0","","-27.6","","-22.3","","40.3","","0.0","","","M","","M","0.0","","39","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-01","2009","03","01","","-9.2","","-26.7","","-18.0","","36.0","","0.0","","","M","","M","0.0","","39","","14","","39",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-02","2009","03","02","","-5.8","","-14.8","","-10.3","","28.3","","0.0","","","M","","M","0.0","","36","","11","","39",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-03","2009","03","03","","3.8","","-13.0","","-4.6","","22.6","","0.0","","","M","","M","0.0","","36","","28","","46",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-04","2009","03","04","","3.0","","-8.5","","-2.8","","20.8","","0.0","","","M","","M","0.0","","34","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-05","2009","03","05","","-3.7","","-16.7","","-10.2","","28.2","","0.0","","","M","","M","0.2","","34","","32","","63",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-06","2009","03","06","","-16.0","","-26.6","","-21.3","","39.3","","0.0","","","M","","M","0.2","","35","","32","","48",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-07","2009","03","07","","0.9","","-26.9","","-13.0","","31.0","","0.0","","","M","","M","0.0","","35","","17","","50",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-08","2009","03","08","","-9.7","","-22.8","","-16.3","","34.3","","0.0","","","M","","M","0.0","","35","","30","","50",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-09","2009","03","09","","-22.1","","-30.4","","-26.3","","44.3","","0.0","","","M","","M","0.0","","35","","33","","32",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-10","2009","03","10","","-24.4","","-32.0","","-28.2","","46.2","","0.0","","","M","","M","0.2","","35","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-11","2009","03","11","","-16.8","","-33.0","","-24.9","","42.9","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-12","2009","03","12","","-5.5","","-24.0","","-14.8","","32.8","","0.0","","","M","","M","0.0","","35","","25","","32",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-13","2009","03","13","","3.7","","-10.9","","-3.6","","21.6","","0.0","","","M","","M","0.0","","35","","23","","39",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-14","2009","03","14","","4.6","","-11.0","","-3.2","","21.2","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-15","2009","03","15","","3.3","","-14.9","","-5.8","","23.8","","0.0","","","M","","M","0.0","","33","","15","","41",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-16","2009","03","16","","3.3","","-13.6","","-5.2","","23.2","","0.0","","","M","","M","0.2","","32","","27","","67",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-17","2009","03","17","","-6.7","","-20.6","","-13.7","","31.7","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-18","2009","03","18","","-8.0","","-21.0","","-14.5","","32.5","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-19","2009","03","19","","1.7","","-14.2","","-6.3","","24.3","","0.0","","","M","","M","0.0","","32","","11","","32",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-20","2009","03","20","","-2.0","","-11.3","","-6.7","","24.7","","0.0","","","M","","M","0.0","","32","","12","","37",""
"-106.58","51.13","ELBOW CS","4022359","2009-03-21","2009","03","21","","0.3","","-2.7","","-1.2","","19.2","","0.0","","","M","","M","0.0","","30","","12","","56",""
