"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-103.80","49.70","WEYBURN","401HP5R","2012-01-01","2012","01","01","","-6.2","","-17.6","","-11.9","","29.9","","0.0","","","M","","M","","M","5","","30","","61",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-02","2012","01","02","","-4.4","","-23.1","","-13.8","","31.8","","0.0","","","M","","M","","M","","","14","","44",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-03","2012","01","03","","5.9","","-7.8","","-1.0","","19.0","","0.0","","","M","","M","","M","9","","31","","61",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-04","2012","01","04","","7.1","","-7.3","","-0.1","","18.1","","0.0","","","M","","M","","M","8","","","","<31",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-05","2012","01","05","","9.8","","0.7","","5.3","","12.7","","0.0","","","M","","M","","M","9","","30","","59",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-06","2012","01","06","","2.4","","-3.7","","-0.7","","18.7","","0.0","","","M","","M","","M","3","","31","","59",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-07","2012","01","07","","1.4","","-8.0","","-3.3","","21.3","","0.0","","","M","","M","","M","","","","","<31",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-08","2012","01","08","","3.6","","-10.4","","-3.4","","21.4","","0.0","","","M","","M","","M","","","","","<31",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-09","2012","01","09","","9.3","","-3.6","","2.9","","15.1","","0.0","","","M","","M","","M","2","","29","","39",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-10","2012","01","10","","5.6","","-8.7","","-1.6","","19.6","","0.0","","","M","","M","","M","2","","33","","69",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-11","2012","01","11","","-8.7","","-19.4","","-14.1","","32.1","","0.0","","","M","","M","","M","","","33","","70",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-12","2012","01","12","","-5.2","","-18.8","","-12.0","","30.0","","0.0","","","M","","M","","M","","","27","","37",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-13","2012","01","13","","0.2","","-7.8","","-3.8","","21.8","","0.0","","","M","","M","","M","","","30","","41",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-14","2012","01","14","","-1.4","","-10.5","","-6.0","","24.0","","0.0","","","M","","M","","M","","","30","","39",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-15","2012","01","15","","-2.3","","-17.6","","-10.0","","28.0","","0.0","","","M","","M","","M","","","32","","67",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-16","2012","01","16","","-17.0","","-22.3","","-19.7","","37.7","","0.0","","","M","","M","","M","","","32","","44",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-17","2012","01","17","","-21.5","","-27.0","","-24.3","","42.3","","0.0","","","M","","M","","M","","","","","<31",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-18","2012","01","18","","-24.7","","-30.8","","-27.8","","45.8","","0.0","","","M","","M","","M","","","30","","41",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-19","2012","01","19","","-18.8","","-29.3","","-24.1","","42.1","","0.0","","","M","","M","","M","","","27","","85",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-20","2012","01","20","","-16.2","","-27.3","","-21.8","","39.8","","0.0","","","M","","M","","M","","","2","","50",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-21","2012","01","21","","-8.9","","-16.2","","-12.6","","30.6","","0.0","","","M","","M","","M","1","","13","","48",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-22","2012","01","22","","-9.2","","-18.1","","-13.7","","31.7","","0.0","","","M","","M","","M","2","","31","","50",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-23","2012","01","23","","-5.2","","-21.8","","-13.5","","31.5","","0.0","","","M","","M","","M","","","28","","76",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-24","2012","01","24","","1.6","","-13.3","","-5.9","","23.9","","0.0","","","M","","M","","M","2","","","","<31",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-25","2012","01","25","","6.8","","-9.0","","-1.1","","19.1","","0.0","","","M","","M","","M","4","","31","","57",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-26","2012","01","26","","5.2","","-4.8","","0.2","","17.8","","0.0","","","M","","M","","M","2","","31","","56",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-27","2012","01","27","","-2.6","","-10.9","","-6.8","","24.8","","0.0","","","M","","M","","M","2","","30","","50",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-28","2012","01","28","","-4.3","","-14.0","","-9.2","","27.2","","0.0","","","M","","M","","M","","","31","","54",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-29","2012","01","29","","-2.7","","-16.1","","-9.4","","27.4","","0.0","","","M","","M","","M","","","14","","44",""
"-103.80","49.70","WEYBURN","401HP5R","2012-01-30","2012","01","30","","4.2","","-7.7","","-1.8","","19.8","","0.0","","","M","","M","","M","2","","","","<31",""
