"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.00","53.33","NIPAWIN","407N51G","2008-01-01","2008","01","01","","-14.5","","-30.0","","-22.3","","40.3","","0.0","","","M","","M","0.4","","35","","33","","32",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-02","2008","01","02","","-5.0","","-32.1","","-18.6","","36.6","","0.0","","","M","","M","0.0","","35","","20","","48",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-03","2008","01","03","","-2.0","","-16.0","","-9.0","","27.0","","0.0","","","M","","M","0.0","","31","","28","","39",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-04","2008","01","04","","2.2","","-12.6","","-5.2","","23.2","","0.0","","","M","","M","0.0","","30","","23","","35",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-05","2008","01","05","","-2.3","","-10.0","","-6.2","","24.2","","0.0","","","M","","M","0.0","","30","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-06","2008","01","06","","-2.5","","-8.9","","-5.7","","23.7","","0.0","","","M","","M","0.0","","30","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-07","2008","01","07","","-2.7","","-14.2","","-8.5","","26.5","","0.0","","","M","","M","0.0","","30","","28","","35",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-08","2008","01","08","","-13.0","","-23.5","","-18.3","","36.3","","0.0","","","M","","M","0.4","","30","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-09","2008","01","09","","-15.1","","-24.3","","-19.7","","37.7","","0.0","","","M","","M","0.0","","29","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-10","2008","01","10","","-13.4","","-22.5","","-18.0","","36.0","","0.0","","","M","","M","0.0","","30","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-11","2008","01","11","","-15.5","","-23.2","","-19.4","","37.4","","0.0","","","M","","M","0.0","","30","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-12","2008","01","12","","-11.9","","-22.4","","-17.2","","35.2","","0.0","","","M","","M","0.0","","30","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-13","2008","01","13","","-17.2","","-25.7","","-21.5","","39.5","","0.0","","","M","","M","0.0","","31","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-14","2008","01","14","","-9.7","","-19.8","","-14.8","","32.8","","0.0","","","M","","M","0.0","","31","","15","","32",""
"-104.00","53.33","NIPAWIN","407N51G","2008-01-15","2008","01","15","","-7.1","","-19.4","","-13.3","","31.3","","0.0","","","M","","M","1.2","","31","","31","","59",""
