"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.00","53.33","NIPAWIN","407N51G","2009-01-01","2009","01","01","","-19.3","","-28.4","","-23.9","","41.9","","0.0","","","M","","M","0.4","","13","","4","","41",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-02","2009","01","02","","-20.8","","-31.9","","-26.4","","44.4","","0.0","","","M","","M","0.0","","13","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-03","2009","01","03","","-19.8","","-29.8","","-24.8","","42.8","","0.0","","0.0","","","M","1.9","","14","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-04","2009","01","04","","-27.7","","-37.3","","-32.5","","50.5","","0.0","","","M","","M","0.4","","15","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-05","2009","01","05","","-21.2","","-38.5","","-29.9","","47.9","","0.0","","","M","","M","0.0","","15","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-06","2009","01","06","","-20.2","","-25.9","","-23.1","","41.1","","0.0","","0.0","","","M","1.1","","15","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-07","2009","01","07","","-19.5","","-30.2","","-24.9","","42.9","","0.0","","","M","","M","0.0","","16","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-08","2009","01","08","","-19.0","","-31.8","","-25.4","","43.4","","0.0","","","M","","M","0.0","","16","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-09","2009","01","09","","-15.7","","-24.0","","-19.9","","37.9","","0.0","","0.0","","","M","0.5","","17","","30","","33",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-10","2009","01","10","","-17.3","","-27.6","","-22.5","","40.5","","0.0","","","M","","M","0.6","","17","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-11","2009","01","11","","-15.2","","-24.4","","-19.8","","37.8","","0.0","","0.0","","","M","0.4","","17","","2","","35",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-12","2009","01","12","","-23.8","","-35.7","","-29.8","","47.8","","0.0","","","M","","M","0.0","","17","","31","","32",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-13","2009","01","13","","-23.5","","-32.6","","-28.1","","46.1","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-14","2009","01","14","","","M","-37.5","E","","M","","M","","M","","M","","M","","M","17","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-15","2009","01","15","","-17.4","","-39.0","","-28.2","","46.2","","0.0","","","M","","M","0.0","","17","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-16","2009","01","16","","-3.0","","-17.5","","-10.3","","28.3","","0.0","","","M","","M","0.0","","17","","32","","39",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-17","2009","01","17","","2.2","","-5.8","","-1.8","","19.8","","0.0","","","M","","M","0.0","","17","","30","","35",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-18","2009","01","18","","3.3","","-6.5","","-1.6","","19.6","","0.0","","","M","","M","0.0","","16","","33","","32",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-19","2009","01","19","","1.6","","-8.9","","-3.7","","21.7","","0.0","","","M","","M","0.0","","16","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-20","2009","01","20","","0.6","","-10.7","","-5.1","","23.1","","0.0","","","M","","M","0.0","","16","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-21","2009","01","21","","-4.7","","-14.4","","-9.6","","27.6","","0.0","","","M","","M","0.0","","16","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-22","2009","01","22","","-6.2","","-21.1","","-13.7","","31.7","","0.0","","0.0","","","M","0.9","","16","","3","","41",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-23","2009","01","23","","-20.2","","-26.9","","-23.6","","41.6","","0.0","","","M","","M","0.2","","17","","29","","35",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-24","2009","01","24","","-18.2","","-26.7","","-22.5","","40.5","","0.0","","","M","","M","0.0","","17","","28","","46",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-25","2009","01","25","","-21.1","","-29.0","","-25.1","","43.1","","0.0","","","M","","M","0.0","","17","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-26","2009","01","26","","-17.4","","-26.9","","-22.2","","40.2","","0.0","","","M","","M","0.0","","17","","23","","39",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-27","2009","01","27","","-13.2","","-22.2","","-17.7","","35.7","","0.0","","","M","","M","0.0","","17","","23","","37",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-28","2009","01","28","","-12.6","","-17.6","","-15.1","","33.1","","0.0","","","M","","M","0.2","","17","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-29","2009","01","29","","-10.0","","-18.7","","-14.4","","32.4","","0.0","","","M","","M","0.0","","17","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-30","2009","01","30","","-3.2","","-10.9","","-7.1","","25.1","","0.0","","","M","","M","0.2","","","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-01-31","2009","01","31","","1.0","","-11.6","","-5.3","","23.3","","0.0","","0.0","","","M","0.8","","16","","32","","56",""
"-104.00","53.33","NIPAWIN","407N51G","2009-02-01","2009","02","01","","-3.5","","-26.5","","-15.0","","33.0","","0.0","","","M","","M","0.2","","16","","31","","65",""
"-104.00","53.33","NIPAWIN","407N51G","2009-02-02","2009","02","02","","-23.0","","-36.7","","-29.9","","47.9","","0.0","","","M","","M","0.2","","16","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-02-03","2009","02","03","","-12.8","","-25.3","","-19.1","","37.1","","0.0","","","M","","M","0.0","","16","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-02-04","2009","02","04","","-1.7","","-14.3","","-8.0","","26.0","","0.0","","","M","","M","0.0","","16","","16","","33",""
"-104.00","53.33","NIPAWIN","407N51G","2009-02-05","2009","02","05","","-1.6","","-14.0","","-7.8","","25.8","","0.0","","","M","","M","0.0","","16","","","","<31",""
"-104.00","53.33","NIPAWIN","407N51G","2009-02-06","2009","02","06","","-6.5","","-13.9","","-10.2","","28.2","","0.0","","0.0","","","M","2.7","","15","","3","","41",""
"-104.00","53.33","NIPAWIN","407N51G","2009-02-07","2009","02","07","","-3.9","","-11.3","","-7.6","","25.6","","0.0","","","M","","M","0.5","","21","","23","","37",""
"-104.00","53.33","NIPAWIN","407N51G","2009-02-08","2009","02","08","","-0.1","","-7.1","","-3.6","","21.6","","0.0","","","M","","M","0.0","","","","","","<31",""
