"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-01","2008","01","01","","-6.6","","-24.5","","-15.6","","33.6","","0.0","","","M","","M","0.0","","","","32","","32",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-02","2008","01","02","","0.6","","-15.6","","-7.5","","25.5","","0.0","","","M","","M","0.0","","","","17","","48",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-03","2008","01","03","","2.4","","-9.2","","-3.4","","21.4","","0.0","","","M","","M","0.0","","","","27","","35",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-04","2008","01","04","","7.5","","-11.0","","-1.8","","19.8","","0.0","","","M","","M","0.0","","","","24","","35",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-05","2008","01","05","","7.0","","-2.8","","2.1","","15.9","","0.0","","","M","","M","0.0","","","","27","","32",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-06","2008","01","06","","4.2","","-7.2","","-1.5","","19.5","","0.0","","","M","","M","0.0","","","","27","","52",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-07","2008","01","07","","0.0","","-14.7","","-7.4","","25.4","","0.0","","","M","","M","0.0","","","","27","","37",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-08","2008","01","08","","-0.7","","-18.1","","-9.4","","27.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-09","2008","01","09","","-1.2","","-16.0","","-8.6","","26.6","","0.0","","","M","","M","0.0","","","","33","","33",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-10","2008","01","10","","-3.6","","-20.7","","-12.2","","30.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-11","2008","01","11","","-5.1","","-9.3","","-7.2","","25.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-12","2008","01","12","","0.9","","-14.7","","-6.9","","24.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-13","2008","01","13","","-4.8","","-18.1","","-11.5","","29.5","","0.0","","","M","","M","0.6","","","","","","<31",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-14","2008","01","14","","4.2","","-15.5","","-5.7","","23.7","","0.0","","","M","","M","0.0","","","","18","","32",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-15","2008","01","15","","4.8","","-15.3","","-5.3","","23.3","","0.0","","","M","","M","1.0","","","","34","","78",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-16","2008","01","16","","-8.7","","-21.2","","-15.0","","33.0","","0.0","","","M","","M","0.0","","","","33","","63",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-17","2008","01","17","","-3.5","","-22.0","","-12.8","","30.8","","0.0","","","M","","M","0.9","","","","34","","46",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-18","2008","01","18","","-15.4","","-25.0","","-20.2","","38.2","","0.0","","","M","","M","0.6","","","","33","","37",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-19","2008","01","19","","-8.4","","-24.5","","-16.5","","34.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-20","2008","01","20","","-15.2","","-26.2","","-20.7","","38.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-21","2008","01","21","","-12.5","","-19.0","","-15.8","","33.8","","0.0","","","M","","M","1.4","","","","26","","57",""
"-105.48","49.05","CORONACH SPC","40318MN","2008-01-22","2008","01","22","","-3.5","","-19.7","","-11.6","","29.6","","0.0","","","M","","M","0.0","","","","36","","52",""
