"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-107.05","51.48","OUTLOOK PFRA","4055736","2013-01-01","2013","01","01","","-0.3","","-13.6","","-7.0","","25.0","","0.0","","","M","","M","0.0","","19","","30","","44",""
"-107.05","51.48","OUTLOOK PFRA","4055736","2013-01-02","2013","01","02","","-2.6","","-14.6","","-8.6","","26.6","","0.0","","","M","","M","0.0","","17","","30","","44",""
"-107.05","51.48","OUTLOOK PFRA","4055736","2013-01-03","2013","01","03","","-0.9","","-13.4","","-7.2","","25.2","","0.0","","","M","","M","0.0","","17","","25","","46",""
"-107.05","51.48","OUTLOOK PFRA","4055736","2013-01-04","2013","01","04","","-5.2","","-16.1","","-10.7","","28.7","","0.0","","","M","","M","0.0","","16","","","","<31",""
"-107.05","51.48","OUTLOOK PFRA","4055736","2013-01-05","2013","01","05","","-6.3","","-16.5","","-11.4","","29.4","","0.0","","","M","","M","0.0","","16","","28","","35",""
"-107.05","51.48","OUTLOOK PFRA","4055736","2013-01-06","2013","01","06","","1.3","","-14.5","","-6.6","","24.6","","0.0","","","M","","M","0.0","","17","","28","","48",""
"-107.05","51.48","OUTLOOK PFRA","4055736","2013-01-07","2013","01","07","","-0.9","","-13.7","","-7.3","","25.3","","0.0","","","M","","M","0.0","","17","","27","","46",""
"-107.05","51.48","OUTLOOK PFRA","4055736","2013-01-08","2013","01","08","","-1.3","","-10.5","","-5.9","","23.9","","0.0","","0.0","","","M","1.6","","17","","30","","57",""
"-107.05","51.48","OUTLOOK PFRA","4055736","2013-01-09","2013","01","09","","5.3","","-13.2","","-4.0","","22.0","","0.0","","","M","","M","0.0","","23","","15","","46",""
"-107.05","51.48","OUTLOOK PFRA","4055736","2013-01-10","2013","01","10","","4.1","","-14.3","","-5.1","","23.1","","0.0","","","M","","M","0.0","","22","","3","","48",""
